id,files,abbr,name,typeOfIdentifier,expansion,enclosingMethod
Lorg/apache/maven/plugin/lifecycle/io/xpp3/LifecycleMappingsXpp3Reader;.getByteValue(Ljava/lang/String;Ljava/lang/String;Lorg/codehaus/plexus/util/xml/pull/XmlPullParser;Z)B|Lorg/codehaus/plexus/util/xml/pull/XmlPullParserException;#0#1#nfe,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-plugin-api/target/generated-sources/modello/org/apache/maven/plugin/lifecycle/io/xpp3/LifecycleMappingsXpp3Reader.java;,nfe,nfe,VariableName,number format exception,MethodName:getByteValue;
Lorg/apache/maven/artifact/repository/metadata/io/xpp3/MetadataXpp3Reader;.getLongValue(Ljava/lang/String;Ljava/lang/String;Lorg/codehaus/plexus/util/xml/pull/XmlPullParser;Z)J|Lorg/codehaus/plexus/util/xml/pull/XmlPullParserException;#0#1#nfe,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-repository-metadata/target/generated-sources/modello/org/apache/maven/artifact/repository/metadata/io/xpp3/MetadataXpp3Reader.java;,nfe,nfe,VariableName,number format exception,MethodName:getLongValue;
Lorg/apache/maven/model/io/xpp3/MavenXpp3ReaderEx;.getLongValue(Ljava/lang/String;Ljava/lang/String;Lorg/codehaus/plexus/util/xml/pull/XmlPullParser;Z)J|Lorg/codehaus/plexus/util/xml/pull/XmlPullParserException;#0#1#nfe,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-model/target/generated-sources/modello/org/apache/maven/model/io/xpp3/MavenXpp3ReaderEx.java;,nfe,nfe,VariableName,number format exception,MethodName:getLongValue;
Lorg/apache/maven/cli/internal/extension/model/io/xpp3/CoreExtensionsXpp3Reader;.getByteValue(Ljava/lang/String;Ljava/lang/String;Lorg/codehaus/plexus/util/xml/pull/XmlPullParser;Z)B|Lorg/codehaus/plexus/util/xml/pull/XmlPullParserException;#0#1#nfe,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-embedder/target/generated-sources/modello/org/apache/maven/cli/internal/extension/model/io/xpp3/CoreExtensionsXpp3Reader.java;,nfe,nfe,VariableName,number format exception,MethodName:getByteValue;
Lorg/apache/maven/usability/plugin/io/xpp3/ParamdocXpp3Reader;.getLongValue(Ljava/lang/String;Ljava/lang/String;Lorg/codehaus/plexus/util/xml/pull/XmlPullParser;Z)J|Lorg/codehaus/plexus/util/xml/pull/XmlPullParserException;#0#1#nfe,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/target/generated-sources/modello/org/apache/maven/usability/plugin/io/xpp3/ParamdocXpp3Reader.java;,nfe,nfe,VariableName,number format exception,MethodName:getLongValue;
Lorg/apache/maven/model/io/xpp3/MavenXpp3Reader;.getLongValue(Ljava/lang/String;Ljava/lang/String;Lorg/codehaus/plexus/util/xml/pull/XmlPullParser;Z)J|Lorg/codehaus/plexus/util/xml/pull/XmlPullParserException;#0#1#nfe,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-model/target/generated-sources/modello/org/apache/maven/model/io/xpp3/MavenXpp3Reader.java;,nfe,nfe,VariableName,number format exception,MethodName:getLongValue;
Lorg/apache/maven/model/io/xpp3/MavenXpp3Reader;.getIntegerValue(Ljava/lang/String;Ljava/lang/String;Lorg/codehaus/plexus/util/xml/pull/XmlPullParser;Z)I|Lorg/codehaus/plexus/util/xml/pull/XmlPullParserException;#0#1#nfe,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-model/target/generated-sources/modello/org/apache/maven/model/io/xpp3/MavenXpp3Reader.java;,nfe,nfe,VariableName,number format exception,MethodName:getIntegerValue;
Lorg/apache/maven/cli/internal/extension/model/io/xpp3/CoreExtensionsXpp3Reader;.getShortValue(Ljava/lang/String;Ljava/lang/String;Lorg/codehaus/plexus/util/xml/pull/XmlPullParser;Z)S|Lorg/codehaus/plexus/util/xml/pull/XmlPullParserException;#0#1#nfe,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-embedder/target/generated-sources/modello/org/apache/maven/cli/internal/extension/model/io/xpp3/CoreExtensionsXpp3Reader.java;,nfe,nfe,VariableName,number format exception,MethodName:getShortValue;
Lorg/apache/maven/repository/metadata/MetadataGraph;.processTreeNodes(Lorg/apache/maven/repository/metadata/MetadataGraphVertex;Lorg/apache/maven/repository/metadata/MetadataTreeNode;II)V|Lorg/apache/maven/repository/metadata/MetadataResolutionException;#1#0#n,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/src/main/java/org/apache/maven/repository/metadata/MetadataGraph.java;,n,n,VariableName,node,MethodName:processTreeNodes;
Lorg/apache/maven/repository/metadata/MetadataGraph;.checkVertices(I)V#nVertices#0#0,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/src/main/java/org/apache/maven/repository/metadata/MetadataGraph.java;,n,nVertices,ParameterName,null_1,MethodName:checkVertices;
Lorg/apache/maven/model/validation/DefaultModelValidator;.validateEffectiveModel(Lorg/apache/maven/model/Model;Lorg/apache/maven/model/building/ModelBuildingRequest;Lorg/apache/maven/model/building/ModelProblemCollector;)V#0#n,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-model-builder/src/main/java/org/apache/maven/model/validation/DefaultModelValidator.java;,n,n,VariableName,null_2,MethodName:validateEffectiveModel;
Lorg/apache/maven/repository/legacy/resolver/conflict/NearestConflictResolverTest;.testDepthReversed()V#b1n,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/src/test/java/org/apache/maven/repository/legacy/resolver/conflict/NearestConflictResolverTest.java;,n,b1n,VariableName,node,MethodName:testDepthReversed;
Lorg/apache/maven/repository/metadata/MetadataGraph;.countNodes(Lorg/apache/maven/repository/metadata/MetadataTreeNode;)I#0#n,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/src/main/java/org/apache/maven/repository/metadata/MetadataGraph.java;,n,n,VariableName,node,MethodName:countNodes;
Lorg/apache/maven/repository/metadata/MetadataGraph;.init(II)V#nEdges#0#1,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/src/main/java/org/apache/maven/repository/metadata/MetadataGraph.java;,n,nEdges,ParameterName,null_3,MethodName:init;
Lorg/apache/maven/repository/legacy/resolver/conflict/NearestConflictResolverTest;.testEqualReversed()V#a1n,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/src/test/java/org/apache/maven/repository/legacy/resolver/conflict/NearestConflictResolverTest.java;,n,a1n,VariableName,node,MethodName:testEqualReversed;
Lorg/apache/maven/repository/legacy/resolver/conflict/NearestConflictResolverTest;.testEqualReversed()V#a2n,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/src/test/java/org/apache/maven/repository/legacy/resolver/conflict/NearestConflictResolverTest.java;,n,a2n,VariableName,node,MethodName:testEqualReversed;
Lorg/apache/maven/repository/metadata/MetadataTreeNode;.getNChildren()I,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/src/main/java/org/apache/maven/repository/metadata/MetadataTreeNode.java;,n,getNChildren,MethodName,null_4,
Lorg/apache/maven/repository/legacy/resolver/conflict/NewestConflictResolverTest;.testDepthReversed()V#b1n,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-compat/src/test/java/org/apache/maven/repository/legacy/resolver/conflict/NewestConflictResolverTest.java;,n,b1n,VariableName,node,MethodName:testDepthReversed;
Lorg/apache/maven/lifecycle/internal/builder/multithreaded/ThreadOutputMuxerTest;.testMultiThreaded()V|Ljava/lang/Exception;,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/test/java/org/apache/maven/lifecycle/internal/builder/multithreaded/ThreadOutputMuxerTest.java;,multi,testMultiThreaded,MethodName,multiple,
Lorg/apache/maven/cli/CliRequest;.multiModuleProjectDirectory)Ljava/io/File;,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-embedder/src/main/java/org/apache/maven/cli/CliRequest.java;C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-embedder/src/main/java/org/apache/maven/cli/MavenCli.java;,multi,multiModuleProjectDirectory,FieldName,multiple,
Lorg/apache/maven/lifecycle/internal/builder/multithreaded/MultiThreadedBuilder;.()V,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/lifecycle/internal/builder/multithreaded/MultiThreadedBuilder.java;,multi,MultiThreadedBuilder,MethodName,multiple,
Lorg/apache/maven/execution/DefaultMavenExecutionRequest;.multiModuleProjectDirectory)Ljava/io/File;,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/execution/DefaultMavenExecutionRequest.java;,multi,multiModuleProjectDirectory,FieldName,multiple,
Lorg/apache/maven/lifecycle/internal/builder/multithreaded/MultiThreadedBuilder;,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/lifecycle/internal/builder/multithreaded/MultiThreadedBuilder.java;,multi,MultiThreadedBuilder,ClassName,multiple,
Lorg/apache/maven/execution/DefaultMavenExecutionRequest;.getMultiModuleProjectDirectory()Ljava/io/File;,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/execution/DefaultMavenExecutionRequest.java;,multi,getMultiModuleProjectDirectory,MethodName,multiple,
Lorg/apache/maven/cli/CliRequest;.getMultiModuleProjectDirectory()Ljava/io/File;,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-embedder/src/main/java/org/apache/maven/cli/CliRequest.java;,multi,getMultiModuleProjectDirectory,MethodName,multiple,
Lorg/apache/maven/execution/MavenExecutionRequest;.getMultiModuleProjectDirectory()Ljava/io/File;,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/execution/MavenExecutionRequest.java;,multi,getMultiModuleProjectDirectory,MethodName,multiple,
Lorg/apache/maven/execution/MavenExecutionRequest;.setMultiModuleProjectDirectory(Ljava/io/File;)V,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-embedder/src/main/java/org/apache/maven/cli/MavenCli.java;C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-core/src/main/java/org/apache/maven/execution/MavenExecutionRequest.java;,multi,setMultiModuleProjectDirectory,MethodName,multiple,
Lorg/apache/maven/plugin/descriptor/MojoDescriptor;.MULTI_PASS_EXEC_STRATEGY)Ljava/lang/String;,C:/PHDONE/runtime-EclipseApplication/maven-3.5.2/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java;,multi,MULTI_PASS_EXEC_STRATEGY,FieldName,multiple,
